"order_id","customer","city","state","order_date","product_name","category_name","store_name","sales_rep","total_units_sold","revenue"
914,"Doris Kaufman","Duarte","CA","2017-05-28","Haro SR 1.3 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","1","1409.99"
914,"Doris Kaufman","Duarte","CA","2017-05-28","Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Genna Serrano","1","449.99"
914,"Doris Kaufman","Duarte","CA","2017-05-28","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","2","1199.98"
914,"Doris Kaufman","Duarte","CA","2017-05-28","Haro Flightline Two 26 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","1","549.99"
914,"Doris Kaufman","Duarte","CA","2017-05-28","Haro SR 1.3 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","1","1409.99"
914,"Doris Kaufman","Duarte","CA","2017-05-28","Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Mireya Copeland","1","449.99"
914,"Doris Kaufman","Duarte","CA","2017-05-28","Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","1199.98"
914,"Doris Kaufman","Duarte","CA","2017-05-28","Haro Flightline Two 26 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","1","549.99"
914,"Doris Kaufman","Duarte","CA","2017-05-28","Haro SR 1.3 - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","1","1409.99"
914,"Doris Kaufman","Duarte","CA","2017-05-28","Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","449.99"
915,"Judith Finley","Whitestone","NY","2017-05-28","Electra Townie Original 7D - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","489.99"
915,"Judith Finley","Whitestone","NY","2017-05-28","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","749.99"
915,"Judith Finley","Whitestone","NY","2017-05-28","Trek Emonda S 4 - 2017","Road Bikes","Baldwin Bikes","Jannette David","1","1499.99"
915,"Judith Finley","Whitestone","NY","2017-05-28","Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Baldwin Bikes","Jannette David","1","2299.99"
915,"Judith Finley","Whitestone","NY","2017-05-28","Electra Townie Original 7D - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","489.99"
915,"Judith Finley","Whitestone","NY","2017-05-28","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","749.99"
915,"Judith Finley","Whitestone","NY","2017-05-28","Trek Emonda S 4 - 2017","Road Bikes","Baldwin Bikes","Marcelene Boyer","1","1499.99"
915,"Judith Finley","Whitestone","NY","2017-05-28","Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","2299.99"
915,"Judith Finley","Whitestone","NY","2017-05-28","Electra Townie Original 7D - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","489.99"
915,"Judith Finley","Whitestone","NY","2017-05-28","Ritchey Timberwolf Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","749.99"
915,"Judith Finley","Whitestone","NY","2017-05-28","Trek Emonda S 4 - 2017","Road Bikes","Baldwin Bikes","Venita Daniel","1","1499.99"
915,"Judith Finley","Whitestone","NY","2017-05-28","Trek Fuel EX 5 27.5 Plus - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","2299.99"
916,"Luciana Mcgee","Selden","NY","2017-05-28","Haro Shredder 20 - 2017","Children Bicycles","Baldwin Bikes","Jannette David","1","209.99"
916,"Luciana Mcgee","Selden","NY","2017-05-28","Haro Shredder 20 - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","209.99"
916,"Luciana Mcgee","Selden","NY","2017-05-28","Haro Shredder 20 - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel","1","209.99"
917,"Chloe Patel","Santa Monica","CA","2017-05-29","Haro Shift R3 - 2017","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","1","1469.99"
917,"Chloe Patel","Santa Monica","CA","2017-05-29","Haro Shift R3 - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","1","1469.99"
917,"Chloe Patel","Santa Monica","CA","2017-05-29","Haro Shift R3 - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","1","1469.99"
917,"Chloe Patel","Santa Monica","CA","2017-05-29","Haro Shift R3 - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","1","1469.99"
918,"Rutha Howell","Canyon Country","CA","2017-05-30","Surly Wednesday - 2017","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","1","1632.99"
918,"Rutha Howell","Canyon Country","CA","2017-05-30","Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","2","5799.98"
918,"Rutha Howell","Canyon Country","CA","2017-05-30","Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","349.99"
918,"Rutha Howell","Canyon Country","CA","2017-05-30","Surly Wednesday - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","1","1632.99"
918,"Rutha Howell","Canyon Country","CA","2017-05-30","Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","2","5799.98"
918,"Rutha Howell","Canyon Country","CA","2017-05-30","Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano","1","349.99"
918,"Rutha Howell","Canyon Country","CA","2017-05-30","Surly Wednesday - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","1","1632.99"
918,"Rutha Howell","Canyon Country","CA","2017-05-30","Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","2","5799.98"
918,"Rutha Howell","Canyon Country","CA","2017-05-30","Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland","1","349.99"
918,"Rutha Howell","Canyon Country","CA","2017-05-30","Surly Wednesday - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","1","1632.99"
918,"Rutha Howell","Canyon Country","CA","2017-05-30","Trek Fuel EX 8 29 - 2016","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","2","5799.98"
918,"Rutha Howell","Canyon Country","CA","2017-05-30","Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","349.99"
919,"Tajuana Riddle","Bayside","NY","2017-05-30","Haro SR 1.1 - 2017","Mountain Bikes","Baldwin Bikes","Jannette David","1","539.99"
919,"Tajuana Riddle","Bayside","NY","2017-05-30","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","3999.99"
919,"Tajuana Riddle","Bayside","NY","2017-05-30","Haro SR 1.1 - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","539.99"
919,"Tajuana Riddle","Bayside","NY","2017-05-30","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","3999.99"
919,"Tajuana Riddle","Bayside","NY","2017-05-30","Haro SR 1.1 - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","539.99"
919,"Tajuana Riddle","Bayside","NY","2017-05-30","Trek Slash 8 27.5 - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","3999.99"
920,"Novella Patel","Glen Cove","NY","2017-05-30","Electra Girl's Hawaii 1 16"" - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","299.99"
920,"Novella Patel","Glen Cove","NY","2017-05-30","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","647.99"
920,"Novella Patel","Glen Cove","NY","2017-05-30","Sun Bicycles Brickell Tandem CB - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","1523.98"
920,"Novella Patel","Glen Cove","NY","2017-05-30","Trek Stache 5 - 2017","Mountain Bikes","Baldwin Bikes","Jannette David","2","2999.98"
920,"Novella Patel","Glen Cove","NY","2017-05-30","Electra Girl's Hawaii 1 16"" - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","299.99"
920,"Novella Patel","Glen Cove","NY","2017-05-30","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","647.99"
920,"Novella Patel","Glen Cove","NY","2017-05-30","Sun Bicycles Brickell Tandem CB - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","1523.98"
920,"Novella Patel","Glen Cove","NY","2017-05-30","Trek Stache 5 - 2017","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","2","2999.98"
920,"Novella Patel","Glen Cove","NY","2017-05-30","Electra Girl's Hawaii 1 16"" - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","299.99"
920,"Novella Patel","Glen Cove","NY","2017-05-30","Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","647.99"
920,"Novella Patel","Glen Cove","NY","2017-05-30","Sun Bicycles Brickell Tandem CB - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","1523.98"
920,"Novella Patel","Glen Cove","NY","2017-05-30","Trek Stache 5 - 2017","Mountain Bikes","Baldwin Bikes","Venita Daniel","2","2999.98"
921,"Ehtel Cobb","Lockport","NY","2017-05-31","Electra Cruiser Lux Fat Tire 1 Ladies - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","1199.98"
921,"Ehtel Cobb","Lockport","NY","2017-05-31","Electra Glam Punk 3i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","799.99"
921,"Ehtel Cobb","Lockport","NY","2017-05-31","Trek Emonda S 4 - 2017","Road Bikes","Baldwin Bikes","Jannette David","1","1499.99"
921,"Ehtel Cobb","Lockport","NY","2017-05-31","Electra Cruiser Lux Fat Tire 1 Ladies - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","1199.98"
921,"Ehtel Cobb","Lockport","NY","2017-05-31","Electra Glam Punk 3i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","799.99"
921,"Ehtel Cobb","Lockport","NY","2017-05-31","Trek Emonda S 4 - 2017","Road Bikes","Baldwin Bikes","Marcelene Boyer","1","1499.99"
921,"Ehtel Cobb","Lockport","NY","2017-05-31","Electra Cruiser Lux Fat Tire 1 Ladies - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","1199.98"
921,"Ehtel Cobb","Lockport","NY","2017-05-31","Electra Glam Punk 3i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","799.99"
921,"Ehtel Cobb","Lockport","NY","2017-05-31","Trek Emonda S 4 - 2017","Road Bikes","Baldwin Bikes","Venita Daniel","1","1499.99"
922,"Romana Barnes","Floral Park","NY","2017-05-31","Sun Bicycles Brickell Tandem 7 - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","749.99"
922,"Romana Barnes","Floral Park","NY","2017-05-31","Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","449.99"
922,"Romana Barnes","Floral Park","NY","2017-05-31","Trek Girl's Kickster - 2017","Children Bicycles","Baldwin Bikes","Jannette David","1","149.99"
922,"Romana Barnes","Floral Park","NY","2017-05-31","Sun Bicycles Brickell Tandem 7 - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","749.99"
922,"Romana Barnes","Floral Park","NY","2017-05-31","Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","449.99"
922,"Romana Barnes","Floral Park","NY","2017-05-31","Trek Girl's Kickster - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","149.99"
922,"Romana Barnes","Floral Park","NY","2017-05-31","Sun Bicycles Brickell Tandem 7 - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","749.99"
922,"Romana Barnes","Floral Park","NY","2017-05-31","Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","1","449.99"
922,"Romana Barnes","Floral Park","NY","2017-05-31","Trek Girl's Kickster - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel","1","149.99"
923,"Agatha Melton","Springfield Gardens","NY","2017-05-31","Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","2","879.98"
923,"Agatha Melton","Springfield Gardens","NY","2017-05-31","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Jannette David","1","469.99"
923,"Agatha Melton","Springfield Gardens","NY","2017-05-31","Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","2","879.98"
923,"Agatha Melton","Springfield Gardens","NY","2017-05-31","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Marcelene Boyer","1","469.99"
923,"Agatha Melton","Springfield Gardens","NY","2017-05-31","Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Baldwin Bikes","Venita Daniel","2","879.98"
923,"Agatha Melton","Springfield Gardens","NY","2017-05-31","Surly Ice Cream Truck Frameset - 2016","Mountain Bikes","Baldwin Bikes","Venita Daniel","1","469.99"
924,"Jayne Kirkland","Rowlett","TX","2017-06-02","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Rowlett Bikes","Bernardine Houston","2","699.98"
924,"Jayne Kirkland","Rowlett","TX","2017-06-02","Surly Troll Frameset - 2017","Mountain Bikes","Rowlett Bikes","Bernardine Houston","1","832.99"
924,"Jayne Kirkland","Rowlett","TX","2017-06-02","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Rowlett Bikes","Kali Vargas","2","699.98"
924,"Jayne Kirkland","Rowlett","TX","2017-06-02","Surly Troll Frameset - 2017","Mountain Bikes","Rowlett Bikes","Kali Vargas","1","832.99"
924,"Jayne Kirkland","Rowlett","TX","2017-06-02","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Rowlett Bikes","Layla Terrell","2","699.98"
924,"Jayne Kirkland","Rowlett","TX","2017-06-02","Surly Troll Frameset - 2017","Mountain Bikes","Rowlett Bikes","Layla Terrell","1","832.99"
925,"Conrad Mueller","Massapequa","NY","2017-06-02","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Baldwin Bikes","Jannette David","1","349.99"
925,"Conrad Mueller","Massapequa","NY","2017-06-02","Trek Boone 7 - 2017","Cyclocross Bicycles","Baldwin Bikes","Jannette David","2","6999.98"
925,"Conrad Mueller","Massapequa","NY","2017-06-02","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Baldwin Bikes","Marcelene Boyer","1","349.99"
925,"Conrad Mueller","Massapequa","NY","2017-06-02","Trek Boone 7 - 2017","Cyclocross Bicycles","Baldwin Bikes","Marcelene Boyer","2","6999.98"
925,"Conrad Mueller","Massapequa","NY","2017-06-02","Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles","Baldwin Bikes","Venita Daniel","1","349.99"
925,"Conrad Mueller","Massapequa","NY","2017-06-02","Trek Boone 7 - 2017","Cyclocross Bicycles","Baldwin Bikes","Venita Daniel","2","6999.98"
926,"Mariana Strong","Santa Clara","CA","2017-06-03","Haro Flightline One ST - 2017","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","2","759.98"
926,"Mariana Strong","Santa Clara","CA","2017-06-03","Haro Flightline One ST - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","2","759.98"
926,"Mariana Strong","Santa Clara","CA","2017-06-03","Haro Flightline One ST - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","2","759.98"
926,"Mariana Strong","Santa Clara","CA","2017-06-03","Haro Flightline One ST - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","2","759.98"
927,"Lee Dunn","San Jose","CA","2017-06-03","Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","879.98"
927,"Lee Dunn","San Jose","CA","2017-06-03","Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","1199.98"
927,"Lee Dunn","San Jose","CA","2017-06-03","Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","1","999.99"
927,"Lee Dunn","San Jose","CA","2017-06-03","Trek Fuel EX 9.8 27.5 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Fabiola Jackson","1","5299.99"
927,"Lee Dunn","San Jose","CA","2017-06-03","Trek Silque SLR 7 Women's - 2017","Road Bikes","Santa Cruz Bikes","Fabiola Jackson","1","5999.99"
927,"Lee Dunn","San Jose","CA","2017-06-03","Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","2","879.98"
927,"Lee Dunn","San Jose","CA","2017-06-03","Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","2","1199.98"
927,"Lee Dunn","San Jose","CA","2017-06-03","Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","1","999.99"
927,"Lee Dunn","San Jose","CA","2017-06-03","Trek Fuel EX 9.8 27.5 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Genna Serrano","1","5299.99"
927,"Lee Dunn","San Jose","CA","2017-06-03","Trek Silque SLR 7 Women's - 2017","Road Bikes","Santa Cruz Bikes","Genna Serrano","1","5999.99"
927,"Lee Dunn","San Jose","CA","2017-06-03","Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","2","879.98"
927,"Lee Dunn","San Jose","CA","2017-06-03","Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","2","1199.98"
927,"Lee Dunn","San Jose","CA","2017-06-03","Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","1","999.99"
927,"Lee Dunn","San Jose","CA","2017-06-03","Trek Fuel EX 9.8 27.5 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Mireya Copeland","1","5299.99"
927,"Lee Dunn","San Jose","CA","2017-06-03","Trek Silque SLR 7 Women's - 2017","Road Bikes","Santa Cruz Bikes","Mireya Copeland","1","5999.99"
927,"Lee Dunn","San Jose","CA","2017-06-03","Electra Cruiser Lux 1 - 2017","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","879.98"
927,"Lee Dunn","San Jose","CA","2017-06-03","Electra Townie Original 7D EQ - 2016","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","1199.98"
927,"Lee Dunn","San Jose","CA","2017-06-03","Surly Wednesday Frameset - 2016","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","1","999.99"
927,"Lee Dunn","San Jose","CA","2017-06-03","Trek Fuel EX 9.8 27.5 Plus - 2017","Mountain Bikes","Santa Cruz Bikes","Virgie Wiggins","1","5299.99"
927,"Lee Dunn","San Jose","CA","2017-06-03","Trek Silque SLR 7 Women's - 2017","Road Bikes","Santa Cruz Bikes","Virgie Wiggins","1","5999.99"
928,"Stephen Vega","Anaheim","CA","2017-06-05","Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Santa Cruz Bikes","Fabiola Jackson","2","833.98"
928,"Stephen Vega","Anaheim","CA","2017-06-05","Trek Boy's Kickster - 2015/2017","Children Bicycles","Santa Cruz Bikes","Fabiola Jackson","1","149.99"
928,"Stephen Vega","Anaheim","CA","2017-06-05","Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Santa Cruz Bikes","Genna Serrano","2","833.98"
928,"Stephen Vega","Anaheim","CA","2017-06-05","Trek Boy's Kickster - 2015/2017","Children Bicycles","Santa Cruz Bikes","Genna Serrano","1","149.99"
928,"Stephen Vega","Anaheim","CA","2017-06-05","Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Santa Cruz Bikes","Mireya Copeland","2","833.98"
928,"Stephen Vega","Anaheim","CA","2017-06-05","Trek Boy's Kickster - 2015/2017","Children Bicycles","Santa Cruz Bikes","Mireya Copeland","1","149.99"
928,"Stephen Vega","Anaheim","CA","2017-06-05","Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Santa Cruz Bikes","Virgie Wiggins","2","833.98"
928,"Stephen Vega","Anaheim","CA","2017-06-05","Trek Boy's Kickster - 2015/2017","Children Bicycles","Santa Cruz Bikes","Virgie Wiggins","1","149.99"
929,"Myron Ruiz","Amityville","NY","2017-06-05","Electra Amsterdam Original 3i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Jannette David","1","659.99"
929,"Myron Ruiz","Amityville","NY","2017-06-05","Electra Townie Original 21D - 2016","Comfort Bicycles","Baldwin Bikes","Jannette David","1","549.99"
929,"Myron Ruiz","Amityville","NY","2017-06-05","Trek Boone Race Shop Limited - 2017","Cyclocross Bicycles","Baldwin Bikes","Jannette David","2","6999.98"
929,"Myron Ruiz","Amityville","NY","2017-06-05","Electra Amsterdam Original 3i Ladies' - 2017","Cruisers Bicycles","Baldwin Bikes","Marcelene Boyer","1","659.99"
